,season,Lg,Team,W,L,W_L_Pct,Finish,SRS,Pace,Rel_Pace,ORtg,Rel_ORtg,DRtg,Rel_DRtg,Playoffs,Coaches,Top_WS,TRtg,WP82G
951,1975-76,NBA,Milwaukee Bucks*,38,44,0.463,1st of 4,-1.55,103.9,-1.6,97.3,-1.0,98.7,0.4,Lost W. Conf. 1st Rnd.,L. Costello (38-44),"B. Dandridge ,9.0",-1.4000000000000057,37.966
952,1974-75,NBA,Milwaukee Bucks,38,44,0.463,4th of 4,0.25,102.1,-2.4,98.0,0.3,97.8,0.1,No,L. Costello (38-44),"K. Abdul-Jabbar ,12.9",0.20000000000000284,37.966
953,1973-74,NBA,Milwaukee Bucks*,59,23,0.72,1st of 4,7.61,105.4,-2.4,101.2,3.5,93.6,-4.1,Lost Finals,L. Costello (59-23),"K. Abdul-Jabbar ,18.4",7.6000000000000085,59.04
954,1972-73,NBA,Milwaukee Bucks*,60,22,0.732,1st of 4,7.84,108.3,-2.4,98.6,1.8,91.1,-5.7,Lost W. Conf. Semis,L. Costello (60-22),"K. Abdul-Jabbar ,21.9",7.5,60.024
955,1971-72,NBA,Milwaukee Bucks*,63,19,0.768,1st of 4,10.7,111.2,-0.8,102.6,4.7,92.6,-5.3,Lost W. Conf. Finals,L. Costello (63-19),"K. Abdul-Jabbar ,25.4",10.0,62.976
956,1970-71,NBA,Milwaukee Bucks*,66,16,0.805,1st of 4,11.92,113.4,-1.7,103.9,6.7,93.1,-4.1,Won Finals,L. Costello (66-16),"K. Abdul-Jabbar ,22.3",10.800000000000011,66.01
957,1969-70,NBA,Milwaukee Bucks*,56,26,0.683,2nd of 7,4.25,115.8,-1.3,102.1,3.1,98.1,-0.9,Lost E. Div. Finals,L. Costello (56-26),"K. Abdul-Jabbar ,13.8",4.0,56.00600000000001
958,1968-69,NBA,Milwaukee Bucks,27,55,0.329,7th of 7,-5.07,117.5,0.6,93.9,-1.6,98.2,2.7,No,L. Costello (27-55),"J. McGlocklin ,7.9",-4.299999999999997,26.978
960,2021-22,NBA,Minnesota Timberwolves*,46,36,0.561,3rd of 5,2.53,100.9,2.7,114.3,2.3,111.7,-0.3,Lost W. Conf. 1st Rnd.,C. Finch (46-36),"K. Towns ,10.3",2.5999999999999943,46.002
961,2020-21,NBA,Minnesota Timberwolves,23,49,0.319,4th of 5,-5.25,101.6,2.4,109.5,-2.8,115.0,2.7,No,"R. Saunders (7-24), C. Finch (16-25)","K. Towns ,5.4",-5.5,26.158
962,2019-20,NBA,Minnesota Timberwolves,19,45,0.297,5th of 5,-4.02,103.4,3.1,108.1,-2.5,112.2,1.6,No,R. Saunders (19-45),"K. Towns ,5.1",-4.1000000000000085,24.354
963,2018-19,NBA,Minnesota Timberwolves,36,46,0.439,5th of 5,-1.02,100.2,0.2,111.4,1.0,112.9,2.5,No,"T. Thibodeau (19-21), R. Saunders (17-25)","K. Towns ,10.4",-1.5,35.998
964,2017-18,NBA,Minnesota Timberwolves*,47,35,0.573,4th of 5,2.35,96.0,-1.3,113.4,4.8,111.1,2.5,Lost W. Conf. 1st Rnd.,T. Thibodeau (47-35),"K. Towns ,14.0",2.3000000000000114,46.986
965,2016-17,NBA,Minnesota Timberwolves,31,51,0.378,5th of 5,-0.64,94.6,-1.8,110.8,2.0,112.0,3.2,No,T. Thibodeau (31-51),"K. Towns ,12.7",-1.2000000000000028,30.996
966,2015-16,NBA,Minnesota Timberwolves,29,53,0.354,5th of 5,-3.38,95.2,-0.6,106.5,0.1,110.1,3.7,No,S. Mitchell (29-53),"K. Towns ,8.3",-3.5999999999999943,29.028
967,2014-15,NBA,Minnesota Timberwolves,16,66,0.195,5th of 5,-8.0,94.4,0.5,102.9,-2.7,112.2,6.6,No,F. Saunders (16-66),"G. Dieng ,4.9",-9.299999999999997,15.99
968,2013-14,NBA,Minnesota Timberwolves,40,42,0.488,3rd of 5,3.1,97.3,3.4,108.9,2.2,106.2,-0.5,No,R. Adelman (40-42),"K. Love ,14.3",2.700000000000003,40.016
969,2012-13,NBA,Minnesota Timberwolves,31,51,0.378,5th of 5,-1.83,92.8,0.8,102.9,-3.0,105.4,-0.5,No,R. Adelman (31-51),"N. Peković ,6.7",-2.5,30.996
970,2011-12,NBA,Minnesota Timberwolves,26,40,0.394,5th of 5,-1.83,93.3,2.0,104.3,-0.3,106.6,2.0,No,R. Adelman (26-40),"K. Love ,10.0",-2.299999999999997,32.308
971,2010-11,NBA,Minnesota Timberwolves,17,65,0.207,5th of 5,-5.97,96.5,4.4,104.2,-3.1,111.1,3.8,No,K. Rambis (17-65),"K. Love ,11.4",-6.8999999999999915,16.974
972,2009-10,NBA,Minnesota Timberwolves,15,67,0.183,5th of 5,-9.06,96.1,3.4,101.7,-5.9,111.6,4.0,No,K. Rambis (15-67),"K. Love ,4.9",-9.899999999999991,15.006
973,2008-09,NBA,Minnesota Timberwolves,24,58,0.293,4th of 5,-4.74,91.6,-0.1,106.1,-2.2,111.4,3.1,No,"R. Wittman (4-15), K. McHale (20-43)","K. Love ,5.3",-5.300000000000011,24.026
974,2007-08,NBA,Minnesota Timberwolves,22,60,0.268,4th of 5,-6.26,91.9,-0.5,103.8,-3.7,111.2,3.7,No,R. Wittman (22-60),"A. Jefferson ,7.7",-7.400000000000006,21.976000000000003
975,2006-07,NBA,Minnesota Timberwolves,32,50,0.39,4th of 5,-3.16,91.0,-0.9,103.9,-2.6,107.9,1.4,No,"D. Casey (20-20), R. Wittman (12-30)","K. Garnett ,10.7",-4.0,31.98
976,2005-06,NBA,Minnesota Timberwolves,33,49,0.402,4th of 5,-1.75,88.8,-1.7,102.4,-3.8,104.5,-1.7,No,D. Casey (33-49),"K. Garnett ,14.9",-2.0999999999999943,32.964
977,2004-05,NBA,Minnesota Timberwolves,44,38,0.537,3rd of 5,1.73,89.1,-1.8,108.2,2.1,106.6,0.5,No,"F. Saunders (25-26), K. McHale (19-12)","K. Garnett ,16.1",1.6000000000000085,44.034000000000006
978,2003-04,NBA,Minnesota Timberwolves*,58,24,0.707,1st of 7,5.86,89.0,-1.1,105.9,3.0,99.7,-3.2,Lost W. Conf. Finals,F. Saunders (58-24),"K. Garnett ,18.3",6.200000000000003,57.974
979,2002-03,NBA,Minnesota Timberwolves*,51,31,0.622,3rd of 7,2.46,91.9,0.9,106.1,2.5,103.8,0.2,Lost W. Conf. 1st Rnd.,F. Saunders (51-31),"K. Garnett ,15.6",2.299999999999997,51.004
980,2001-02,NBA,Minnesota Timberwolves*,50,32,0.61,3rd of 7,3.58,90.5,-0.2,109.0,4.5,105.3,0.8,Lost W. Conf. 1st Rnd.,F. Saunders (50-32),"K. Garnett ,12.8",3.700000000000003,50.019999999999996
981,2000-01,NBA,Minnesota Timberwolves*,47,35,0.573,4th of 7,1.81,91.8,0.5,105.2,2.2,103.7,0.7,Lost W. Conf. 1st Rnd.,F. Saunders (47-35),"K. Garnett ,11.8",1.5,46.986
982,1999-00,NBA,Minnesota Timberwolves*,50,32,0.61,3rd of 7,2.67,91.8,-1.3,106.1,2.0,103.4,-0.7,Lost W. Conf. 1st Rnd.,F. Saunders (50-32),"K. Garnett ,11.6",2.6999999999999886,50.019999999999996
983,1998-99,NBA,Minnesota Timberwolves*,25,25,0.5,4th of 7,-0.17,91.0,2.1,101.9,-0.3,101.5,-0.7,Lost W. Conf. 1st Rnd.,F. Saunders (25-25),"K. Garnett ,5.4",0.4000000000000057,41.0
984,1997-98,NBA,Minnesota Timberwolves*,45,37,0.549,3rd of 7,0.17,92.6,2.3,107.8,2.8,107.1,2.1,Lost W. Conf. 1st Rnd.,F. Saunders (45-37),"K. Garnett ,9.6",0.7000000000000028,45.018
985,1996-97,NBA,Minnesota Timberwolves*,40,42,0.488,3rd of 7,-1.82,90.7,0.6,105.5,-1.2,107.1,0.4,Lost W. Conf. 1st Rnd.,F. Saunders (40-42),"K. Garnett ,7.3",-1.5999999999999943,40.016
986,1995-96,NBA,Minnesota Timberwolves,26,56,0.317,5th of 7,-5.14,93.5,1.7,104.1,-3.5,109.8,2.2,No,"B. Blair (6-14), F. Saunders (20-42)","T. Gugliotta ,5.3",-5.700000000000003,25.994
987,1994-95,NBA,Minnesota Timberwolves,21,61,0.256,6th of 6,-8.22,91.4,-1.5,102.6,-5.7,112.4,4.1,No,B. Blair (21-61),"C. Laettner ,6.2",-9.800000000000011,20.992
988,1993-94,NBA,Minnesota Timberwolves,20,62,0.244,5th of 6,-6.55,94.7,-0.4,101.9,-4.4,109.2,2.9,No,S. Lowe (20-62),"M. Williams ,5.6",-7.299999999999997,20.008
989,1992-93,NBA,Minnesota Timberwolves,19,63,0.232,5th of 6,-7.62,93.8,-3.0,103.6,-4.4,111.8,3.8,No,"J. Rodgers (6-23), S. Lowe (13-40)","M. Williams ,7.6",-8.200000000000003,19.024
990,1991-92,NBA,Minnesota Timberwolves,15,67,0.183,6th of 6,-6.85,95.1,-1.5,105.0,-3.2,112.4,4.2,No,J. Rodgers (15-67),"D. West ,4.6",-7.400000000000006,15.006
991,1990-91,NBA,Minnesota Timberwolves,29,53,0.354,5th of 7,-3.75,92.3,-5.5,106.7,-1.2,110.9,3.0,No,B. Musselman (29-53),"P. Richardson ,5.9",-4.200000000000003,29.028
992,1989-90,NBA,Minnesota Timberwolves,22,60,0.268,6th of 7,-3.6,91.1,-7.2,103.6,-4.5,108.2,0.1,No,B. Musselman (22-60),"T. Corbin ,6.8",-4.6000000000000085,21.976000000000003
994,2021-22,NBA,New York Knicks,37,45,0.451,5th of 5,-0.01,95.9,-2.3,110.4,-1.6,110.5,-1.5,No,T. Thibodeau (37-45),"M. Robinson ,8.5",-0.09999999999999432,36.982
995,2020-21,NBA,New York Knicks*,41,31,0.569,3rd of 5,2.13,95.9,-3.3,110.6,-1.7,108.2,-4.1,Lost E. Conf. 1st Rnd.,T. Thibodeau (41-31),"J. Randle ,7.8",2.3999999999999915,46.657999999999994
996,2019-20,NBA,New York Knicks,21,45,0.318,5th of 5,-6.72,98.6,-1.7,106.5,-4.1,113.0,2.4,No,"D. Fizdale (4-18), M. Miller (17-27)","M. Robinson ,6.8",-6.5,26.076
997,2018-19,NBA,New York Knicks,17,65,0.207,5th of 5,-8.93,99.6,-0.4,104.5,-5.9,113.7,3.3,No,D. Fizdale (17-65),"M. Robinson ,6.1",-9.200000000000003,16.974
998,2017-18,NBA,New York Knicks,29,53,0.354,4th of 5,-3.53,96.8,-0.5,107.1,-1.5,110.7,2.1,No,J. Hornacek (29-53),"E. Freedom ,7.6",-3.6000000000000085,29.028
999,2016-17,NBA,New York Knicks,31,51,0.378,3rd of 5,-3.87,96.0,-0.4,107.7,-1.1,111.5,2.7,No,J. Hornacek (31-51),"C. Anthony ,4.7",-3.799999999999997,30.996
1000,2015-16,NBA,New York Knicks,32,50,0.39,3rd of 5,-2.74,93.4,-2.4,104.6,-1.8,107.6,1.2,No,"D. Fisher (23-31), K. Rambis (9-19)","C. Anthony ,6.4",-3.0,31.98
1001,2014-15,NBA,New York Knicks,17,65,0.207,5th of 5,-9.5,91.2,-2.7,99.9,-5.7,110.0,4.4,No,D. Fisher (17-65),"C. Anthony ,2.9",-10.099999999999994,16.974
1002,2013-14,NBA,New York Knicks,37,45,0.451,3rd of 5,-1.4,90.3,-3.6,108.3,1.6,109.1,2.4,No,M. Woodson (37-45),"C. Anthony ,10.7",-0.7999999999999972,36.982
1003,2012-13,NBA,New York Knicks*,54,28,0.659,1st of 5,3.73,89.8,-2.2,111.1,5.2,106.3,0.4,Lost E. Conf. Semis,M. Woodson (54-28),"C. Anthony ,9.5",4.799999999999997,54.038000000000004
1004,2011-12,NBA,New York Knicks*,36,30,0.545,2nd of 5,2.39,93.2,1.9,104.4,-0.2,101.0,-3.6,Lost E. Conf. 1st Rnd.,"M. D'Antoni (18-24), M. Woodson (18-6)","T. Chandler ,9.5",3.4000000000000057,44.690000000000005
1005,2010-11,NBA,New York Knicks*,42,40,0.512,2nd of 5,0.48,95.6,3.5,110.9,3.6,110.1,2.8,Lost E. Conf. 1st Rnd.,M. D'Antoni (42-40),"A. Stoudemire ,8.0",0.8000000000000114,41.984
1006,2009-10,NBA,New York Knicks,29,53,0.354,3rd of 5,-4.01,94.0,1.3,107.6,0.0,111.6,4.0,No,M. D'Antoni (29-53),"D. Lee ,10.3",-4.0,29.028
1007,2008-09,NBA,New York Knicks,32,50,0.39,5th of 5,-2.33,96.7,5.0,108.1,-0.2,110.8,2.5,No,M. D'Antoni (32-50),"D. Lee ,9.0",-2.700000000000003,31.98
1008,2007-08,NBA,New York Knicks,23,59,0.28,5th of 5,-6.55,91.6,-0.8,104.7,-2.8,111.9,4.4,No,I. Thomas (23-59),"D. Lee ,7.4",-7.200000000000003,22.96
1009,2006-07,NBA,New York Knicks,33,49,0.402,4th of 5,-3.06,90.8,-1.1,105.7,-0.8,108.8,2.3,No,I. Thomas (33-49),"D. Lee ,6.9",-3.0999999999999943,32.964
1010,2005-06,NBA,New York Knicks,23,59,0.28,5th of 5,-6.3,90.8,0.3,104.0,-2.2,111.0,4.8,No,L. Brown (23-59),"J. Crawford ,4.5",-7.0,22.96
1011,2004-05,NBA,New York Knicks,33,49,0.402,5th of 5,-2.72,90.7,-0.2,106.2,0.1,108.9,2.8,No,"L. Wilkens (17-22), H. Williams (16-27)","S. Marbury ,11.7",-2.700000000000003,32.964
1012,2003-04,NBA,New York Knicks*,39,43,0.476,3rd of 7,-1.97,89.5,-0.6,101.7,-1.2,103.3,0.4,Lost E. Conf. 1st Rnd.,"D. Chaney (15-24), H. Williams (1-0), L. Wilkens (23-19)","S. Marbury ,5.5",-1.5999999999999943,39.032
1013,2002-03,NBA,New York Knicks,37,45,0.451,6th of 7,-1.61,90.7,-0.3,104.7,1.1,106.2,2.6,No,D. Chaney (37-45),"A. Houston ,7.2",-1.5,36.982
1014,2001-02,NBA,New York Knicks,30,52,0.366,7th of 7,-4.15,89.7,-1.0,101.5,-3.0,105.9,1.4,No,"J. Van Gundy (10-9), D. Chaney (20-43)","K. Thomas ,6.5",-4.400000000000006,30.012
1015,2000-01,NBA,New York Knicks*,48,34,0.585,3rd of 7,1.98,86.7,-4.6,101.2,-1.8,98.2,-4.8,Lost E. Conf. 1st Rnd.,J. Van Gundy (48-34),"M. Camby ,10.3",3.0,47.97
1016,1999-00,NBA,New York Knicks*,50,32,0.61,2nd of 7,1.3,89.2,-3.9,102.5,-1.6,100.9,-3.2,Lost E. Conf. Finals,J. Van Gundy (50-32),"A. Houston ,8.6",1.5999999999999943,50.019999999999996
1017,1998-99,NBA,New York Knicks*,27,23,0.54,4th of 7,1.45,86.9,-2.0,98.6,-3.6,97.5,-4.7,Lost Finals,J. Van Gundy (27-23),"L. Johnson ,4.9",1.0999999999999943,44.28
1018,1997-98,NBA,New York Knicks*,43,39,0.524,2nd of 7,2.74,88.2,-2.1,103.0,-2.0,100.3,-4.7,Lost E. Conf. Semis,J. Van Gundy (43-39),"C. Ward ,7.1",2.700000000000003,42.968
1019,1996-97,NBA,New York Knicks*,57,25,0.695,2nd of 7,3.31,90.5,0.4,104.4,-2.3,101.0,-5.7,Lost E. Conf. Semis,J. Van Gundy (57-25),"P. Ewing ,9.8",3.4000000000000057,56.989999999999995
1020,1995-96,NBA,New York Knicks*,47,35,0.573,2nd of 7,2.24,91.0,-0.8,106.0,-1.6,103.5,-4.1,Lost E. Conf. Semis,"D. Nelson (34-25), J. Van Gundy (13-10)","A. Mason ,11.3",2.5,46.986
1021,1994-95,NBA,New York Knicks*,55,27,0.671,2nd of 7,2.78,91.2,-1.7,107.2,-1.1,103.8,-4.5,Lost E. Conf. Semis,P. Riley (55-27),"P. Ewing ,9.6",3.4000000000000057,55.022000000000006
1022,1993-94,NBA,New York Knicks*,57,25,0.695,1st of 7,6.48,92.8,-2.3,105.7,-0.6,98.2,-8.1,Lost Finals,P. Riley (57-25),"P. Ewing ,13.1",7.5,56.989999999999995
1023,1992-93,NBA,New York Knicks*,60,22,0.732,1st of 7,5.87,94.5,-2.3,106.1,-1.9,99.7,-8.3,Lost E. Conf. Finals,P. Riley (60-22),"P. Ewing ,10.6",6.3999999999999915,60.024
1024,1991-92,NBA,New York Knicks*,51,31,0.622,2nd of 7,3.67,92.9,-3.7,108.3,0.1,104.2,-4.0,Lost E. Conf. Semis,P. Riley (51-31),"P. Ewing ,13.0",4.099999999999994,51.004
1025,1990-91,NBA,New York Knicks*,39,43,0.476,3rd of 6,-0.43,95.0,-2.8,107.1,-0.8,107.3,-0.6,Lost E. Conf. 1st Rnd.,"S. Jackson (7-8), J. MacLeod (32-35)","P. Ewing ,10.0",-0.20000000000000284,39.032
1026,1989-90,NBA,New York Knicks*,45,37,0.549,3rd of 6,0.78,98.2,-0.1,109.4,1.3,108.0,-0.1,Lost E. Conf. Semis,S. Jackson (45-37),"P. Ewing ,13.5",1.4000000000000057,45.018
1027,1988-89,NBA,New York Knicks*,52,30,0.634,1st of 6,3.62,104.4,3.8,111.1,3.3,107.5,-0.3,Lost E. Conf. Semis,R. Pitino (52-30),"P. Ewing ,10.9",3.5999999999999943,51.988
1028,1987-88,NBA,New York Knicks*,38,44,0.463,3rd of 5,0.14,99.1,-0.5,105.9,-2.1,106.4,-1.6,Lost E. Conf. 1st Rnd.,R. Pitino (38-44),"P. Ewing ,8.1",-0.5,37.966
1029,1986-87,NBA,New York Knicks,24,58,0.293,5th of 5,-5.42,98.5,-2.3,104.8,-3.5,111.1,2.8,No,"H. Brown (4-12), B. Hill (20-46)","B. Cartwright ,5.8",-6.299999999999997,24.026
1030,1985-86,NBA,New York Knicks,23,59,0.28,5th of 5,-4.82,98.6,-3.5,99.5,-7.7,105.2,-2.0,No,H. Brown (23-59),"T. Tucker ,4.0",-5.700000000000003,22.96
1031,1984-85,NBA,New York Knicks,24,58,0.293,5th of 5,-4.09,99.5,-2.6,104.9,-3.0,109.6,1.7,No,H. Brown (24-58),"B. King ,7.1",-4.699999999999989,24.026
1032,1983-84,NBA,New York Knicks*,47,35,0.573,3rd of 5,3.79,99.0,-2.4,107.0,-0.6,103.1,-4.5,Lost E. Conf. Semis,H. Brown (47-35),"B. King ,12.1",3.9000000000000057,46.986
1033,1982-83,NBA,New York Knicks*,44,38,0.537,4th of 5,2.58,97.0,-6.1,102.4,-2.3,99.9,-4.8,Lost E. Conf. Semis,H. Brown (44-38),"B. Cartwright ,10.1",2.5,44.034000000000006
1034,1981-82,NBA,New York Knicks,33,49,0.402,5th of 5,-2.15,99.5,-1.4,106.0,-0.9,108.6,1.7,No,R. Holzman (33-49),"M. Lucas ,7.4",-2.5999999999999943,32.964
1035,1980-81,NBA,New York Knicks*,50,32,0.61,3rd of 5,2.0,101.0,-0.8,106.0,0.5,104.4,-1.1,Lost E. Conf. 1st Rnd.,R. Holzman (50-32),"B. Cartwright ,10.0",1.5999999999999943,50.019999999999996
1036,1979-80,NBA,New York Knicks,39,43,0.476,4th of 5,-0.96,106.5,3.4,106.5,1.2,107.5,2.2,No,R. Holzman (39-43),"B. Cartwright ,9.7",-1.0,39.032
1037,1978-79,NBA,New York Knicks,31,51,0.378,4th of 5,-3.29,104.9,-0.9,102.2,-1.6,105.4,1.6,No,"W. Reed (6-8), R. Holzman (25-43)","T. Knight ,5.7",-3.200000000000003,30.996
1038,1977-78,NBA,New York Knicks*,43,39,0.524,2nd of 5,-0.53,109.7,3.0,101.7,0.8,102.2,1.3,Lost E. Conf. Semis,W. Reed (43-39),"B. McAdoo ,10.9",-0.5,42.968
1039,1976-77,NBA,New York Knicks,40,42,0.488,3rd of 5,0.01,108.1,1.6,100.1,0.6,100.1,0.6,No,R. Holzman (40-42),"B. McAdoo ,7.9",0.0,40.016
1040,1975-76,NBA,New York Knicks,38,44,0.463,4th of 4,-1.05,104.1,-1.4,98.0,-0.3,99.2,0.9,No,R. Holzman (38-44),"E. Monroe ,7.2",-1.2000000000000028,37.966
1041,1974-75,NBA,New York Knicks*,40,42,0.488,3rd of 4,-0.92,103.1,-1.4,97.1,-0.6,98.3,0.6,Lost E. Conf. 1st Rnd.,R. Holzman (40-42),"W. Frazier ,10.8",-1.2000000000000028,40.016
1042,1973-74,NBA,New York Knicks*,49,33,0.598,2nd of 4,2.42,103.5,-4.3,97.4,-0.3,94.7,-3.0,Lost E. Conf. Finals,R. Holzman (49-33),"W. Frazier ,10.9",2.700000000000003,49.036
1043,1972-73,NBA,New York Knicks*,57,25,0.695,2nd of 4,6.07,105.9,-4.8,98.9,2.1,92.5,-4.3,Won Finals,R. Holzman (57-25),"W. Frazier ,13.0",6.400000000000006,56.989999999999995
1044,1971-72,NBA,New York Knicks*,48,34,0.585,2nd of 4,2.28,108.0,-4.0,98.5,0.6,96.3,-1.6,Lost Finals,R. Holzman (48-34),"W. Frazier ,14.5",2.200000000000003,47.97
1045,1970-71,NBA,New York Knicks*,52,30,0.634,1st of 4,5.05,112.2,-2.9,97.8,0.6,93.3,-3.9,Lost E. Conf. Finals,R. Holzman (52-30),"W. Frazier ,15.6",4.5,51.988
1046,1969-70,NBA,New York Knicks*,60,22,0.732,1st of 7,8.42,114.3,-2.8,100.3,1.3,92.4,-6.6,Won Finals,R. Holzman (60-22),"W. Frazier ,15.0",7.8999999999999915,60.024
1047,1968-69,NBA,New York Knicks*,54,28,0.659,3rd of 7,5.48,112.4,-4.5,98.4,2.9,93.3,-2.2,Lost E. Div. Finals,R. Holzman (54-28),"W. Reed ,14.7",5.1000000000000085,54.038000000000004
1048,1967-68,NBA,New York Knicks*,43,39,0.524,3rd of 6,1.78,117.2,-2.6,98.1,1.3,96.5,-0.3,Lost E. Div. Semis,"D. McGuire (15-23), R. Holzman (28-16)","W. Bellamy ,11.1",1.5999999999999943,42.968
1049,1966-67,NBA,New York Knicks*,36,45,0.444,4th of 5,-2.74,118.5,-3.1,97.9,1.8,100.5,4.4,Lost E. Div. Semis,D. McGuire (36-45),"W. Bellamy ,8.8",-2.5999999999999943,36.408
1050,1965-66,NBA,New York Knicks,30,50,0.375,4th of 4,-2.31,118.9,-2.5,97.8,2.9,99.9,5.0,No,"H. Gallatin (6-15), D. McGuire (24-35)","W. Bellamy ,8.9",-2.1000000000000085,30.75
1051,1964-65,NBA,New York Knicks,31,49,0.388,4th of 4,-3.26,113.5,-3.8,93.2,-0.4,96.4,2.8,No,"E. Donovan (12-26), H. Gallatin (19-23)","W. Reed ,5.5",-3.200000000000003,31.816000000000003
1052,1963-64,NBA,New York Knicks,22,58,0.275,4th of 4,-5.91,117.1,3.9,95.4,0.8,101.2,6.6,No,E. Donovan (22-58),"B. McGill ,4.5",-5.799999999999997,22.55
1053,1962-63,NBA,New York Knicks,21,59,0.263,4th of 4,-6.2,117.5,2.5,93.5,-2.4,99.7,3.8,No,E. Donovan (21-59),"R. Guerin ,7.2",-6.200000000000003,21.566000000000003
1054,1961-62,NBA,New York Knicks,29,51,0.363,4th of 4,-3.98,125.6,4.3,91.2,-2.4,95.0,1.4,No,E. Donovan (29-51),"R. Guerin ,12.1",-3.799999999999997,29.766
1055,1960-61,NBA,New York Knicks,21,58,0.266,4th of 4,-5.43,122.9,-0.6,91.9,-0.2,97.1,5.0,No,C. Braun (21-58),"W. Naulls ,5.7",-5.199999999999989,21.812
1056,1959-60,NBA,New York Knicks,27,48,0.36,4th of 4,-1.43,125.9,3.6,93.0,1.9,94.9,3.8,No,"A. Levane (8-19), C. Braun (19-29)","K. Sears ,8.8",-1.9000000000000057,29.52
1057,1958-59,NBA,New York Knicks*,40,32,0.556,2nd of 4,0.49,118.0,6.0,93.0,2.8,92.7,2.5,Lost E. Div. Semis,A. Levane (40-32),"K. Sears ,13.3",0.29999999999999716,45.592000000000006
1058,1957-58,NBA,New York Knicks,35,37,0.486,4th of 4,1.35,121.5,4.5,91.7,2.9,90.8,2.0,No,V. Boryla (35-37),"K. Sears ,10.0",0.9000000000000057,39.852
1059,1956-57,NBA,New York Knicks,36,36,0.5,4th of 4,0.07,110.5,5.6,90.6,1.7,90.7,1.8,No,V. Boryla (36-36),"H. Gallatin ,8.1",-0.10000000000000853,41.0
1060,1955-56,NBA,New York Knicks*,35,37,0.486,4th of 4,-0.2,106.5,3.7,92.4,2.1,92.8,2.5,Lost E. Div. Third Place Tiebreaker,"J. Lapchick (26-25), V. Boryla (9-12)","K. Sears ,6.2",-0.3999999999999915,39.852
1061,1954-55,NBA,New York Knicks*,38,34,0.528,2nd of 5,0.11,101.8,3.7,90.2,0.4,90.1,0.3,Lost E. Div. Semis,J. Lapchick (38-34),"H. Gallatin ,8.3",0.10000000000000853,43.296
1062,1953-54,NBA,New York Knicks*,44,28,0.611,1st of 5,-0.16,87.4,3.8,89.3,1.8,89.4,1.9,Eliminated in E. Div. Rnd. Robin,J. Lapchick (44-28),"H. Gallatin ,11.8",-0.10000000000000853,50.102
1063,1952-53,NBA,New York Knicks*,47,23,0.671,1st of 5,4.39,93.1,12.7,90.5,2.5,85.0,-2.7,Lost Finals,J. Lapchick (47-23),"H. Gallatin ,11.3",5.5,55.022000000000006
1064,1951-52,NBA,New York Knicks*,37,29,0.561,3rd of 5,0.67,94.9,9.1,88.7,1.8,87.9,1.0,Lost Finals,J. Lapchick (37-29),"H. Gallatin ,8.9",0.7999999999999972,46.002
1065,1950-51,NBA,New York Knicks*,36,30,0.545,3rd of 6,0.49,94.8,9.3,88.0,2.9,87.6,2.5,Lost Finals,J. Lapchick (36-30),"H. Gallatin ,7.6",0.4000000000000057,44.690000000000005
1071,2021-22,NBA,Oklahoma City Thunder,24,58,0.293,5th of 5,-7.9,98.5,0.3,104.6,-7.4,112.8,0.8,No,M. Daigneault (24-58),"S. Gilgeous-Alexander ,4.6",-8.200000000000003,24.026
1072,2020-21,NBA,Oklahoma City Thunder,22,50,0.306,5th of 5,-10.13,101.0,1.8,103.5,-8.8,114.0,1.7,No,M. Daigneault (22-50),"S. Gilgeous-Alexander ,3.5",-10.5,25.092
1073,2019-20,NBA,Oklahoma City Thunder*,44,28,0.611,2nd of 5,2.33,98.8,-1.5,110.8,0.2,108.8,-1.8,Lost W. Conf. 1st Rnd.,B. Donovan (44-28),"C. Paul ,8.9",2.0,50.102
1074,2018-19,NBA,Oklahoma City Thunder*,49,33,0.598,4th of 5,3.56,102.8,2.8,110.3,-0.1,107.0,-3.4,Lost W. Conf. 1st Rnd.,B. Donovan (49-33),"P. George ,11.9",3.299999999999997,49.036
1075,2017-18,NBA,Oklahoma City Thunder*,48,34,0.585,2nd of 5,3.42,96.7,-0.6,110.7,2.1,107.2,-1.4,Lost W. Conf. 1st Rnd.,B. Donovan (48-34),"R. Westbrook ,10.1",3.5,47.97
1076,2016-17,NBA,Oklahoma City Thunder*,47,35,0.573,2nd of 5,1.14,97.8,1.4,108.3,-0.5,107.5,-1.3,Lost W. Conf. 1st Rnd.,B. Donovan (47-35),"R. Westbrook ,13.1",0.7999999999999972,46.986
1077,2015-16,NBA,Oklahoma City Thunder*,55,27,0.671,1st of 5,7.09,96.7,0.9,113.1,6.7,105.6,-0.8,Lost W. Conf. Finals,B. Donovan (55-27),"K. Durant ,14.5",7.5,55.022000000000006
1078,2014-15,NBA,Oklahoma City Thunder,45,37,0.549,2nd of 5,2.47,95.7,1.8,107.8,2.2,105.5,-0.1,No,S. Brooks (45-37),"R. Westbrook ,10.6",2.299999999999997,45.018
1079,2013-14,NBA,Oklahoma City Thunder*,59,23,0.72,1st of 5,6.66,95.4,1.5,110.5,3.8,103.9,-2.8,Lost W. Conf. Finals,S. Brooks (59-23),"K. Durant ,19.2",6.599999999999994,59.04
1080,2012-13,NBA,Oklahoma City Thunder*,60,22,0.732,1st of 5,9.15,93.3,1.3,112.4,6.5,102.6,-3.3,Lost W. Conf. Semis,S. Brooks (60-22),"K. Durant ,18.9",9.800000000000011,60.024
